709,524-72-8418,ACTIVE,Shakib,Lezlee,E,U,2,2016-01-20,1863 Ketch North,None,H5I 1R6,Peoria,Manitoba,United States of America,+1 (413) 795-6482,845-3160,,Lezlee.E.Shakib@vfemail.net,Lezlee.E.Shakib@shtrudel.com,Georgia Income Tax for doctors and lawyers,0.04,Idaho Income Tax for inherited wealth,0.082,,,,,1,0,2018-12-02,9999-12-31
710,238-94-3713,ACTIVE,Dehghan,Nill,R,U,1,1968-08-19,192 Enterprise West,None,T5A 1L6,Miami,WV,United States of America,207-9410,+1 (204) 283-2631,+1 (665) 302-8444,Nill.R.Dehghan@hotmail.com,Nill.R.Dehghan@gmx.es,Saskatchewan Income Tax for doctors and lawyers,0.38,Arkansas Tax for blue collar workers,0.0216,DEH3972,758,3113971,HighValue+Expenses+Spender,1,1,2018-12-02,9999-12-31
711,959-47-1381,ACTIVE,Soh,Maitilde,,U,3,2009-09-12,3871 Valita Boulevard,Apt. 577,V6E 1V7,Fort Wayne,NC,United States of America,+1 (777) 219-9112,523-8189,,Maitilde.Soh@aggies.com,None,Iowa Income Tax for inherited wealth,0.0898,Vermont Income Tax for school teachers,0.0,,,,,1,1,2018-12-02,9999-12-31
712,510-13-7579,ACTIVE,Tsenter,Alberta,,U,3,2003-05-22,2518 Larner Upper,None,V6V 1V2,Montreal,Newfoundland,United States of America,088-3102,+1 (384) 419-5359,,Alberta.Tsenter@gmx.ph,None,Oklahoma Income Tax for school teachers,0.0139,Idaho Income Tax for the elderly,0.02,,,,,1,0,2018-12-02,9999-12-31
713,842-37-8853,ACTIVE,Bidetti,Zoltan,,U,3,2013-01-11,10094 Woodtimber Street,None,93304,San Bernardino,NH,United States of America,(581) 849-0864,225-6267,,Zoltan.Bidetti@icqmail.com,None,Newfoundland Income Tax for the masses,0.3816,Hawaii Income Tax for the unemployed,0.0518,,,,,1,1,2018-12-02,9999-12-31
714,297-74-7021,ACTIVE,Hollis,Witte,,U,3,2012-07-16,4937 Chestnut Avenue,None,46229,Salem,ME,United States of America,895-6878,,,Witte.Hollis@deadaddress.com,None,New Hampshire Income Tax for children,0.0,Hawaii Income Tax for school teachers,0.016,,,,,1,0,2018-12-02,9999-12-31
715,805-86-1218,INACTIVE,Goin,Ronica,,U,3,1926-02-03,13447 Amherst Boulevard,None,M6S 1G2,Provo,NE,United States of America,(734) 531-4798,250-0360,,Ronica.Goin@mail.com,Ronica.Goin@ProtectAnimals.com,New York Income Tax for school teachers,0.0614,Hawaii Income Tax for the unemployed,0.0518,,,,,1,1,2018-12-02,9999-12-31
716,264-96-4300,ACTIVE,Obeda,Shirlene,,U,2,1921-11-18,14422 Morning Rue,None,H5K 1O2,Charlottetown,MT,Canada,324-8300,470-7465,,Shirlene.Obeda@gmx.it,None,Wisconsin Income Tax for blue collar workers,0.0473,Utah Income Tax for the masses,0.023,,,,,1,0,2018-12-02,9999-12-31
717,269-17-4977,ACTIVE,Lambregtse,Emile,C,U,3,2005-11-02,22824 Rose East,None,63147,Augusta,NM,United States of America,(586) 064-2884,091-5725,+1 (429) 345-6404,Emile.C.Lambregtse@12Freeukisp.co.uk,Emile.C.Lambregtse@lavabit.com,Wisconsin Income Tax for the elderly,0.054,Ontario Income Tax for everyone else,0.3854,,,,,1,0,2018-12-02,9999-12-31
718,066-39-7620,ACTIVE,Schaffel,Cathlene,,U,3,1980-07-13,11478 Cantrell Road,None,14222,New York,OK,United States of America,450-6201,,,Cathlene.Schaffel@army.com,None,Canadian Income Tax for the poor,0.16,Maine Income Tax for blue collar workers,0.0417,,,,,1,0,2018-12-02,9999-12-31
719,844-97-0541,ACTIVE,Corriveau,Rheba,,U,3,1979-09-06,2203 Valita Boulevard,None,T5D 1L7,Buffalo,DE,United States of America,+1 (997) 257-8035,+1 (697) 302-6011,+1 (851) 290-2241,Rheba.Corriveau@macgui.com,None,Montana Income Tax for the unemployed,0.07,Oklahoma Income Tax for blue collar workers,0.0229,,,,,1,0,2018-12-02,9999-12-31
720,018-97-3908,INACTIVE,Vuignier,Darsie,,U,3,1937-05-18,22498 Smithdale Avenue,None,55157,Akron,AL,United States of America,+1 (733) 492-6651,,,Darsie.Vuignier@myfastmail.com,Darsie.Vuignier@gmx.es,North Dakota Income Tax for the unemployed,0.0667,Newfoundland Income Tax for blue collar workers,0.2657,,,,,1,1,2018-12-02,9999-12-31
721,679-83-3227,ACTIVE,Lavictoire,Graham,,U,3,2010-12-30,12513 Wesleyan Boulevard,None,77110,Palmdale,Newfoundland,United States of America,605-1768,+1 (839) 480-6264,,Graham.Lavictoire@mailmetrash.com,None,Nunavut Income Tax for the masses,0.222,Alberta Income Tax for shcool teachers,0.26,,,,,1,0,2018-12-02,9999-12-31
722,677-31-3367,ACTIVE,Westwood,Nurettin,U,M,1,1994-07-16,16547 Danvers Rue,None,37220,Plano,MA,United States of America,(846) 603-1969,214-5885,,Nurettin.U.Westwood@care2.com,Nurettin.U.Westwood@aggies.com,Maryland Income Tax for inherited wealth,0.0485,Oklahoma Income Tax for school teachers,0.0139,,,,,1,0,2018-12-02,9999-12-31
723,018-03-1450,ACTIVE,Genova,Sherwyn,,U,,1924-11-02,6490 Marchmont South,Apt. 321,M8C 1V6,Buffalo,LA,United States of America,+1 (479) 009-9283,+1 (713) 849-7629,,Sherwyn.Genova@mail2world.com,None,Hawaii Income Tax for the masses,0.0428,Maryland Income Tax for blue collar workers,0.0295,gen1385,808,3586500,HighValue+Boomer,1,0,2018-12-02,9999-12-31
724,317-45-1731,ACTIVE,Breglec,Werner,,U,2,1980-06-04,351 Ennis Way,None,53703,Ann Arbor,LA,Canada,244-6840,,+1 (234) 390-4946,Werner.Breglec@farce.de,Werner.Breglec@gmx.com.my,Newfoundland Income Tax for children,0.0,Yukon Income Tax for those driving SUVs,0.3796,,,,,1,0,2018-12-02,9999-12-31
725,085-63-7270,ACTIVE,Poindexter,Alastair,,U,3,1921-04-15,19198 Savoy Park,None,60796,Erie,British Columbia,United States of America,+1 (580) 344-4882,+1 (783) 544-6134,,Alastair.Poindexter@devils.com,Alastair.Poindexter@devils.com,Montana Income Tax for the masses,0.03,Hawaii Income Tax for the unemployed,0.0518,,,,,1,0,2018-12-02,9999-12-31
726,934-91-9544,ACTIVE,Zenkner,Grey,R,U,3,2011-07-19,4348 Wedgewood East,None,20058,Hamilton,Manitoba,United States of America,+1 (574) 840-2678,257-0859,(452) 655-4567,Grey.R.Zenkner@shtrudel.net,None,Nebraska Income Tax for inherited wealth,0.0668,Pennsylvania Income Tax for the masses,0.028,,,,,1,1,2018-12-02,9999-12-31
727,959-16-6552,ACTIVE,Kielstra,Lynette,,U,2,1918-08-14,22815 Piedmont Court,None,15204,Ann Arbor,NC,Canada,+1 (466) 970-9948,082-0046,,Lynette.Kielstra@gmx.fr,Lynette.Kielstra@deadaddress.com,Missouri Income Tax for the masses,0.03,Delaware Income Tax for the unemployed,0.0347,,,,,1,1,2018-12-02,9999-12-31
728,425-47-8104,ACTIVE,Hofmann,Frayda,,U,3,2015-01-03,12272 Regency Lane,None,97227,Santa Rosa,MI,United States of America,018-3437,,,Frayda.Hofmann@born2frag.de,None,Hawaii Income Tax for inherited wealth,0.0875,Manitoba Income Tax for inherited wealth,0.464,,,,,1,0,2018-12-02,9999-12-31
729,161-22-7732,ACTIVE,Beauchamp,Jyoti,,U,2,2014-03-30,5128 Bellwood Crescent,None,37222,Lubbock,ID,United States of America,830-6173,+1 (908) 856-8737,,Jyoti.Beauchamp@animail.net,Jyoti.Beauchamp@deadaddress.com,U.S. Income Tax Bracket for the filthy rich,0.391,North Dakota Income Tax for everyone else,0.0933,,,,,1,1,2018-12-02,9999-12-31
730,704-01-1864,INACTIVE,Mitrani,Floria,B,F,,1952-09-30,9511 Forest Park Way,None,99742,Austin,TX,United States of America,(798) 701-2387,203-8966,,Floria.B.Mitrani@gmx.ph,Floria.B.Mitrani@gmx.ph,Oregon Income Tax for the masses,0.05,Maine Income Tax for school teachers,0.0633,,,,,1,1,2018-12-02,9999-12-31
731,449-54-2721,ACTIVE,Acklin,Caria,,U,2,1985-04-02,14058 Rocky Knoll Lower,None,82009,Salem,ID,Canada,+1 (883) 367-6312,,(437) 614-4940,Caria.Acklin@gawab.com,Caria.Acklin@shtrudel.org,Saskatchewan Income Tax for the elderly,0.355,New York Income Tax for blue collar workers,0.0471,,,,,1,1,2018-12-02,9999-12-31
732,990-33-4026,ACTIVE,McAdam,Sally,,U,2,1960-01-26,24070 Rexford Road,None,10269,Vallejo,IL,United States of America,(360) 190-7217,872-7324,,Sally.McAdam@gmx.it,Sally.McAdam@stoned.com,Wisconsin Income Tax for inherited wealth,0.0675,Minnesota Income Tax for doctors and lawyers,0.066,,,,,1,1,2018-12-02,9999-12-31
733,633-04-6854,INACTIVE,Cruz,Tonu,,U,2,1986-09-27,15176 Purdue East,None,V6E 1T7,Newport News,NJ,United States of America,(469) 353-2238,200-7765,,Tonu.Cruz@mac.hush.com,None,New Jersey Income Tax for the masses,0.014,New Brunswick Income Tax for the elderly,0.3682,,,,,1,1,2018-12-02,9999-12-31
734,335-06-7398,ACTIVE,Brind'Amour,Joao,,U,3,1950-08-20,24518 Cape Road,None,V6S 1P3,Naperville,NE,United States of America,(569) 591-1572,619-1284,+1 (534) 010-8527,Joao.Brind'Amour@shtrudel.org,None,Oklahoma Income Tax for children,0.005,Minnesota Income Tax for doctors and lawyers,0.066,,,,,1,1,2018-12-02,9999-12-31
735,032-63-6959,ACTIVE,Rembish,Danette,P,U,3,1938-02-28,18785 Innsbrook North,None,38111,Fairbanks,IA,United States of America,+1 (925) 546-6165,016-3766,,Danette.P.Rembish@gmx.us,Danette.P.Rembish@aggies.com,Montana Income Tax for blue collar workers,0.02,Hawaii Income Tax for everyone else,0.0696,REM1997,523,2738356,Expenses+Boomer+Spender,1,1,2018-12-02,9999-12-31
736,397-85-0476,ACTIVE,Havelock,JoLee,,U,3,2001-09-14,16743 Spruce Lane,None,X5E 1U5,Sunnyvale,HI,United States of America,439-9449,120-2404,+1 (904) 002-4927,JoLee.Havelock@consultant.com,JoLee.Havelock@gmx.com,Prince Edward Island Income Tax for teachers,0.16,North Dakota Income Tax for the elderly,0.0267,,,,,1,1,2018-12-02,9999-12-31
737,870-34-9397,ACTIVE,Heeralall,Wai-Chau,,U,2,1991-02-21,9099 East South,None,45422,Whitehorse,RI,United States of America,784-3789,(329) 022-7940,526-2316,Wai-Chau.Heeralall@wraped.net,None,Oklahoma Income Tax for the unemployed,0.0586,Arkansas Tax for doctors and lawyers,0.0567,,,,,1,0,2018-12-02,9999-12-31
738,029-52-2840,ACTIVE,Sevilla,Kendre,,U,2,1935-12-24,20065 Clara Way,None,92425,Macon,NJ,United States of America,(391) 574-3118,(536) 049-3042,,Kendre.Sevilla@fastemailer.com,Kendre.Sevilla@gmx.co.uk,New Mexico Income Tax for the unemployed,0.0712,Prince Edward Island Income Tax for workers,0.258,,,,,1,0,2018-12-02,9999-12-31
739,271-56-7470,ACTIVE,Jalaie,Kellen,,U,3,1980-07-28,9285 Flores Way,None,V6U 1V3,Reno,NC,United States of America,286-4111,484-6584,917-3363,Kellen.Jalaie@gmx.fr,None,Idaho Income Tax for blue collar workers,0.0554,Manitoba Income Tax for everyone else,0.434,,,,,1,1,2018-12-02,9999-12-31
740,950-04-8212,ACTIVE,Gobeil,Goldwyn,,U,2,1921-07-26,21126 Alamo Park,None,99659,Long Beach,TX,United States of America,651-1147,(531) 994-3442,,Goldwyn.Gobeil@aggies.com,Goldwyn.Gobeil@shtrudel.com,New York Income Tax for inherited wealth,0.0685,Ontario Income Tax for the elderly,0.3122,Gob1602,,2293264,Expenses+Boomer+Spender,1,1,2018-12-02,9999-12-31
741,228-34-3780,INACTIVE,Bylina,Robinett,,U,3,1930-06-19,16383 Shoalwood East,None,S3A 1G5,San Antonio,ID,United States of America,147-9033,+1 (522) 369-0686,,Robinett.Bylina@gmx.us,None,Nova Scotia Income Tax for everyone else,0.3694,South Carolina Income Tax for doctors and lawyers,0.043,,,,,1,1,2018-12-02,9999-12-31
742,055-36-1453,INACTIVE,Juneau,Brien,,U,3,1962-03-08,12197 Glenchester Avenue,None,94451,Independence,AR,United States of America,860-1061,,,Brien.Juneau@gmx.hk,None,Alberta Income Tax for shcool teachers,0.26,Oklahoma Income Tax for inherited wealth,0.0675,,,,,1,1,2018-12-02,9999-12-31
743,718-83-2136,ACTIVE,Masotti,Julianne,,U,3,2016-02-24,18791 Candlelight Road,None,M1I 1P5,San Diego,LA,United States of America,(359) 879-6918,+1 (525) 630-8778,,Julianne.Masotti@wildmail.com,None,Iowa Income Tax for those driving SUVs,0.079,Oregon Income Tax for the masses,0.05,,,,,1,0,2018-12-02,9999-12-31
744,379-07-5193,INACTIVE,Grigsby,Rank,M,M,2,1947-03-25,1363 Hilltop Park,None,33309,Seattle,RI,United States of America,,+1 (943) 773-3645,,Rank.M.Grigsby@consultant.com,None,South Carolina Income Tax for inherited wealth,0.07,Manitoba Income Tax for the masses,0.16,,,,,1,1,2018-12-02,9999-12-31
745,377-56-5663,ACTIVE,Woods,Mallissa,T,U,1,1949-08-21,20999 Hampton Crescent,None,45233,Akron,CO,United States of America,533-1217,647-0912,,Mallissa.T.Woods@ip6.li,Mallissa.T.Woods@mailvault.com,Maine Income Tax for inherited wealth,0.085,New York Income Tax for the masses,0.04,,,,,1,0,2018-12-02,9999-12-31
746,497-69-8740,ACTIVE,Simmons,Michelina,,M,,1951-08-31,7903 Westerley Park,None,94207,Hartford,NH,United States of America,365-5743,654-9623,,Michelina.Simmons@gmx.it,Michelina.Simmons@mail2world.com,Iowa Income Tax for the elderly,0.0036,New Mexico Income Tax for doctors and lawyers,0.0387,,,,,1,0,2018-12-02,9999-12-31
747,148-85-2578,ACTIVE,Coriaty,Vimi,,U,3,2011-04-28,12272 Regency Lane,None,73143,Abilene,Manitoba,United States of America,(843) 447-2748,+1 (541) 297-2839,,Vimi.Coriaty@12Freeukisp.co.uk,None,Kentucky Income Tax for the elderly,0.02,Yukon Income Tax for those driving SUVs,0.3796,,,,,1,1,2018-12-02,9999-12-31
748,564-73-3346,ACTIVE,Balog,Katherina,Z,U,,1974-09-17,5385 Young West,None,23452,Sunnyvale,AZ,United States of America,559-0146,+1 (966) 757-5349,,Katherina.Z.Balog@gmx.com,None,Yukon Income Tax for the unemployed,0.2636,Maryland Income Tax for school teachers,0.02,bal7210,555,620813,Expenses,1,1,2018-12-02,9999-12-31
749,888-44-5184,ACTIVE,Ormesher,Kayla,D,M,3,1972-08-22,19995 Basswood Rue,None,78744,Tucson,WI,United States of America,+1 (269) 943-6997,,,Kayla.D.Ormesher@hush.ai,Kayla.D.Ormesher@netdove.net,Manitoba Income Tax for blue collar workers,0.269,Prince Edward Island Income Tax for teachers,0.16,,,,,1,0,2018-12-02,9999-12-31
750,333-94-4681,INACTIVE,Hashemi,Vinod,,U,3,2012-05-19,3076 Rose Lane,None,92825,Berkeley,MD,United States of America,349-7732,784-6240,(358) 433-5868,Vinod.Hashemi@privacyharbor.com,Vinod.Hashemi@post.com,New York Income Tax for blue collar workers,0.0471,Canadian Income Tax for the huddled masses,0.22,,,,,1,1,2018-12-02,9999-12-31
751,691-18-1276,ACTIVE,Seagle,Cissy,,U,3,1966-03-28,4824 Ross Boulevard,None,T5A 1T3,Columbus,LA,United States of America,252-5497,100-8380,,Cissy.Seagle@animail.net,None,Oregon Income Tax for inherited wealth,0.09,Montana Income Tax for doctors and lawyers,0.04,,,,,1,1,2018-12-02,9999-12-31
752,975-93-6471,ACTIVE,Hink,Amargo,D,U,3,1958-07-02,18639 Artesian Boulevard,Apt. 422,T5B 1W4,San Diego,MT,United States of America,(585) 528-3809,(776) 283-7214,,Amargo.D.Hink@deacons.com,Amargo.D.Hink@mailvault.com,Prince Edward Island Income Tax for the unemployed,0.3718,British Columbia Income Tax for those driving SUVs,0.427,,,,,1,1,2018-12-02,9999-12-31
753,992-80-8047,ACTIVE,Guercioni,Janusz,B,U,3,1979-09-29,17505 Woodlawn South,None,75227,Oshawa,KY,Canada,+1 (472) 758-0209,,(541) 724-6953,Janusz.B.Guercioni@gmx.com.my,Janusz.B.Guercioni@snail-mail.net,British Columbia Income Tax for everyone else,0.417,British Columbia Income Tax for children,0.0,,,,,1,0,2018-12-02,9999-12-31
754,759-11-9570,ACTIVE,Kerlovich,Israel,,U,1,1958-02-21,21759 Woolridge North,None,T6A 1C7,Birmingham,NE,United States of America,782-1305,+1 (421) 190-7174,,Israel.Kerlovich@kify.net,None,Northwest Territories Income Tax for doctors,0.279,Oklahoma Income Tax for inherited wealth,0.0675,,,,,1,1,2018-12-02,9999-12-31
755,566-49-8315,ACTIVE,Settles,Ellissa,,U,3,2016-10-22,2134 Neff South,None,H7G 1T9,Honolulu,MS,United States of America,700-6345,676-1187,,Ellissa.Settles@gmx.ph,None,Missouri Income Tax for school teachers,0.02,District of Columbia Income Tax for teachers,0.0725,,,,,1,0,2018-12-02,9999-12-31
756,028-52-5673,ACTIVE,Earnhardt,Ivo,,U,3,1925-10-24,23065 Summer Crest Crescent,None,94324,Jacksonville,WV,Canada,(595) 015-0040,958-4400,,Ivo.Earnhardt@shtrudel.tv,Ivo.Earnhardt@fastemailer.com,Delaware Income Tax for the elderly,0.0283,Alabama Tax for inherited wealth,0.05,,,,,1,1,2018-12-02,9999-12-31
757,935-26-9162,ACTIVE,Thum,Stergios,,U,1,1924-02-05,12985 Camp Bowie South,Suite 420,80099,Fort Lauderdale,PA,United States of America,520-3567,(928) 257-4815,,Stergios.Thum@icqmail.com,None,Manitoba Income Tax for children,0.0,Maine Income Tax for school teachers,0.0633,THU1819,639,1013742,Expenses+Boomer+MoneyAlert,1,0,2018-12-02,9999-12-31
758,574-84-5865,ACTIVE,Marneris,Margo,R,U,2,1976-08-17,11825 Bluff Lower,None,M5G 1U6,Great Falls,NY,Canada,(896) 906-7363,(795) 172-9332,,Margo.R.Marneris@hotmail.com,None,North Dakota Income Tax for blue collar workers,0.04,Ohio Income Tax for inherited wealth,0.0698,,,,,1,1,2018-12-02,9999-12-31
759,572-01-2932,INACTIVE,Orsini,Marylynn,M,U,,1936-05-17,23017 Altamesa East,None,94554,Newark,PA,United States of America,(657) 627-5337,996-7380,,Marylynn.M.Orsini@gmail.com,Marylynn.M.Orsini@aol.com,South Carolina Income Tax for the elderly,0.061,Louisana Income Tax for school teachers,0.04,,,,,1,1,2018-12-02,9999-12-31
760,828-41-7449,ACTIVE,Landaveri,Aryn,T,F,3,1978-04-15,165 Columbus Park,Apt. 309,H2F 1Z6,Lancaster,Alberta,United States of America,756-4180,,(553) 201-7392,Aryn.T.Landaveri@operamail.com,Aryn.T.Landaveri@dcemail.com,Missouri Income Tax for blue collar workers,0.06,North Dakota Income Tax for the masses,0.08,lan22,795,2041224,HighValue+Expenses+Spender,1,0,2018-12-02,9999-12-31
761,035-10-9370,ACTIVE,Glanfield,Chee-Yong,,M,3,1971-08-17,7091 Worley Rue,None,80026,Nashville,CT,United States of America,(574) 644-3101,364-0047,,Chee-Yong.Glanfield@hotmail.com,None,New Brunswick Income Tax for school teachers,0.2568,Oklahoma Income Tax for the masses,0.0318,,,,,1,0,2018-12-02,9999-12-31
762,716-53-0909,INACTIVE,Vandeven,Amnon,,F,3,2006-02-22,2700 Windwood North,None,60702,El Monte,ID,United States of America,522-4761,436-1701,940-7898,Amnon.Vandeven@mailmaniacs.com,None,North Dakota Income Tax for blue collar workers,0.04,Tennesse Income Tax for the masses,0.0,,,,,1,1,2018-12-02,9999-12-31
763,382-43-1501,INACTIVE,LRCRICH,Laetitia,,U,3,1965-09-11,16787 Valita Crescent,None,M5F 1Y5,Anaheim,ND,Canada,(424) 355-9479,+1 (353) 463-9493,,Laetitia.LRCRICH@stoned.com,None,Northwest Territories Income Tax for the elderly,0.322,South Carolina Income Tax for inherited wealth,0.07,,,,,1,1,2018-12-02,9999-12-31
764,508-19-6474,ACTIVE,Cavasso,Andrea,T,U,3,2007-10-04,18148 Longmeadow Rue,None,V6Y 1W5,Lansing,WV,Canada,226-3190,+1 (419) 448-1003,,Andrea.T.Cavasso@myfastmail.com,Andrea.T.Cavasso@lavabit.com,Florida Income Tax for children,0.0,New Brunswick Income Tax for the elderly,0.3682,,,,,1,0,2018-12-02,9999-12-31
765,186-59-1463,INACTIVE,Eskicioglu,Stacie,,M,3,1972-06-19,10790 Bonita Crescent,None,T5A 1W5,St. Petersburg,Newfoundland,United States of America,535-6916,(296) 337-3011,+1 (538) 255-8703,Stacie.Eskicioglu@rediffmail.com,Stacie.Eskicioglu@shtrudel.com,Hawaii Income Tax for everyone else,0.0696,District of Columbia Income Tax for workers,0.095,,,,,1,1,2018-12-02,9999-12-31
766,096-49-5702,INACTIVE,Security,Pammy,,F,2,1970-03-30,9847 Misty Way,None,93761,Hartford,WA,United States of America,676-3874,(321) 146-5689,,Pammy.Security@lavabit.com,None,South Carolina Income Tax for blue collar workers,0.025,Maryland Income Tax for inherited wealth,0.0485,,,,,1,1,2018-12-02,9999-12-31
767,494-74-4821,ACTIVE,Cooney,Clyde,S,U,3,2005-01-11,24450 Marcus Street,None,35817,Yellow Knife,Quebec,United States of America,+1 (414) 274-9358,(931) 532-2458,,Clyde.S.Cooney@gmx.co.uk,None,Manitoba Income Tax for the elderly,0.322,Utah Income Tax for the masses,0.023,Coo1029,,3177263,HighValue+Boomer+Spender,1,1,2018-12-02,9999-12-31
768,863-70-5975,INACTIVE,Abedi,Valenka,C,M,3,2000-08-20,23168 Roxboro Way,None,T5B 1Z4,Hamilton,LA,United States of America,860-4938,(409) 242-9114,,Valenka.C.Abedi@farce.de,None,Nunavut Income Tax for the unemployed,0.377,Oregon Income Tax for doctors and lawyers,0.07,,,,,1,1,2018-12-02,9999-12-31
769,935-61-0177,INACTIVE,Czappa,Becki,E,M,2,2013-04-11,16811 Mahonia Street,None,70115,Fort Collins,DC,United States of America,+1 (506) 769-6447,+1 (393) 967-0643,+1 (774) 083-3469,Becki.E.Czappa@fastmail.fm,Becki.E.Czappa@hushmail.me,Newfoundland Income Tax for the unemployed,0.4164,North Dakota Income Tax for school teachers,0.0534,,,,,1,1,2018-12-02,9999-12-31
770,203-33-8712,ACTIVE,Tasuk,Arleyne,,U,3,1989-09-23,17508 Weller West,None,H7E 1T4,Philadelphia,ND,Canada,910-1244,+1 (789) 628-0440,,Arleyne.Tasuk@vegemail.com,Arleyne.Tasuk@letterbox.org,Missouri Income Tax for the unemployed,0.035,Montana Income Tax for the unemployed,0.07,,,,,1,0,2018-12-02,9999-12-31
771,686-84-7283,ACTIVE,Masters,Moreen,H,U,2,1941-09-13,3028 Spring Valley Court,None,10039,St. Petersburg,MN,United States of America,221-1792,324-5112,,Moreen.H.Masters@fastmail.fm,None,Virginia Income Tax for inherited wealth,0.0575,Maine Income Tax for school teachers,0.0633,,,,,1,1,2018-12-02,9999-12-31
772,187-22-4919,ACTIVE,Pelissier,Jackelyn,,U,2,1961-11-09,14406 Lumber Court,None,M5C 1W4,Tampa,NV,United States of America,055-8547,(789) 864-7062,227-7765,Jackelyn.Pelissier@SoftHome.net,Jackelyn.Pelissier@ProtectAnimals.com,Hawaii Income Tax for the elderly,0.0339,Newfoundland Income Tax for the unemployed,0.4164,,,,,1,0,2018-12-02,9999-12-31
773,657-79-9863,ACTIVE,Falconer,Helaina,,U,3,1937-06-09,12986 Echo East,None,H2E 1U5,Fort Worth,CT,Canada,123-3512,(471) 574-9248,,Helaina.Falconer@ProtectAnimals.com,Helaina.Falconer@gmx.com,Idaho Income Tax for the unemployed,0.0643,Montana Income Tax for the masses,0.03,,,,,1,1,2018-12-02,9999-12-31
